ID,Date,Turbidity,pH,Dissolved Oxygen,Conductivity,Temperature,UnsupervisedLearning Class
3711,25/11/2019 11:31,86.62,5.69,1.46,30500.05,18.94,0
3712,25/11/2019 11:31,86.62,5.69,1.46,30500.05,18.94,0
3713,25/11/2019 11:31,67.62,5.96,1.46,30045.39,19.04,0
3714,25/11/2019 11:31,67.62,5.96,1.46,30045.39,19.04,0
3715,25/11/2019 11:32,80.51,5.92,1.46,30007.5,19.04,0
3716,25/11/2019 11:32,80.51,5.92,1.46,30007.5,19.04,0
3717,25/11/2019 11:32,79.16,5.84,1.46,30159.05,19.04,0
3718,25/11/2019 11:32,79.16,5.84,1.46,30159.05,19.04,0
3719,25/11/2019 11:32,63.54,5.81,1.46,29818.06,19.04,0
3720,25/11/2019 11:32,63.54,5.81,1.46,29818.06,19.04,0
3721,25/11/2019 11:32,71.01,5.84,1.46,29931.72,19.04,0
3722,25/11/2019 11:32,71.01,5.84,1.46,29931.72,19.04,0
3723,25/11/2019 11:32,80.51,5.81,1.46,30045.39,19.04,0
3724,25/11/2019 11:32,80.51,5.81,1.46,30045.39,19.04,0
3725,25/11/2019 11:32,66.94,5.84,1.46,29969.61,19.04,0
3726,25/11/2019 11:32,66.94,5.84,1.46,29969.61,19.04,0
3727,25/11/2019 11:33,63.54,5.84,1.46,30007.5,19.04,0
3728,25/11/2019 11:33,63.54,5.84,1.46,30007.5,19.04,0
3729,25/11/2019 11:33,75.76,5.84,1.46,30159.05,19.04,0
3730,25/11/2019 11:33,75.76,5.84,1.46,30159.05,19.04,0
3731,25/11/2019 11:33,80.51,5.84,1.46,30007.5,18.94,0
3732,25/11/2019 11:33,80.51,5.84,1.46,30007.5,18.94,0
3733,25/11/2019 11:33,78.48,5.84,1.46,30045.39,19.04,0
3734,25/11/2019 11:33,78.48,5.84,1.46,30045.39,19.04,0
3735,25/11/2019 11:33,70.33,5.84,1.46,30007.5,19.04,0
3736,25/11/2019 11:33,70.33,5.84,1.46,30007.5,19.04,0
3737,25/11/2019 11:33,64.22,5.88,1.46,30121.17,18.94,0
3738,25/11/2019 11:33,64.22,5.88,1.46,30121.17,18.94,0
3739,25/11/2019 11:34,81.19,5.84,1.46,30045.39,19.04,0
3740,25/11/2019 11:34,81.19,5.84,1.46,30045.39,19.04,0
3741,25/11/2019 11:34,65.58,5.96,1.46,30045.39,18.94,0
3742,25/11/2019 11:34,65.58,5.96,1.46,30045.39,18.94,0
3743,25/11/2019 11:34,63.54,5.88,1.46,29969.61,18.94,0
3744,25/11/2019 11:34,63.54,5.88,1.46,29969.61,18.94,0
3745,25/11/2019 11:34,80.51,5.92,1.46,30045.39,18.94,0
3746,25/11/2019 11:34,80.51,5.92,1.46,30045.39,18.94,0
3747,25/11/2019 11:34,81.87,5.84,1.46,30045.39,18.94,0
3748,25/11/2019 11:34,81.87,5.84,1.46,30045.39,18.94,0
3749,25/11/2019 11:35,70.33,5.92,1.46,29969.61,18.94,0
3750,25/11/2019 11:35,70.33,5.92,1.46,29969.61,18.94,0
3751,25/11/2019 11:35,77.12,5.81,1.46,30159.05,18.94,0
3752,25/11/2019 11:35,77.12,5.81,1.46,30159.05,18.94,0
3753,25/11/2019 11:35,79.84,5.84,1.46,29969.61,18.94,0
3754,25/11/2019 11:35,79.84,5.84,1.46,29969.61,18.94,0
3755,25/11/2019 11:35,69.65,5.84,1.46,30045.39,18.94,0
3756,25/11/2019 11:35,69.65,5.84,1.46,30045.39,18.94,0
3757,25/11/2019 11:35,73.05,5.84,1.46,29969.61,18.94,0
3758,25/11/2019 11:35,73.05,5.84,1.46,29969.61,18.94,0
3759,25/11/2019 11:36,78.48,5.88,1.46,30045.39,18.94,0
3760,25/11/2019 11:36,78.48,5.88,1.46,30045.39,18.94,0
3761,25/11/2019 11:36,71.69,5.77,1.46,30083.28,18.94,0
3762,25/11/2019 11:36,71.69,5.77,1.46,30083.28,18.94,0
3763,25/11/2019 11:36,73.73,5.88,1.46,29931.72,19.04,0
3764,25/11/2019 11:36,73.73,5.88,1.46,29931.72,19.04,0
3765,25/11/2019 11:36,82.55,5.92,1.46,30045.39,18.94,0
3766,25/11/2019 11:36,82.55,5.92,1.46,30045.39,18.94,0
3767,25/11/2019 11:36,69.65,5.81,1.46,30121.17,18.94,0
3768,25/11/2019 11:36,69.65,5.81,1.46,30121.17,18.94,0
3769,25/11/2019 11:36,75.76,5.84,1.46,29893.84,18.94,0
3770,25/11/2019 11:36,75.76,5.84,1.46,29893.84,18.94,0
3771,25/11/2019 11:37,83.91,5.69,1.46,30045.39,19.04,0
3772,25/11/2019 11:37,83.91,5.69,1.46,30045.39,19.04,0
3773,25/11/2019 11:37,75.08,5.81,1.46,30196.94,19.04,0
3774,25/11/2019 11:37,75.08,5.81,1.46,30196.94,19.04,0
3775,25/11/2019 11:37,68.97,5.81,1.46,29969.61,18.94,0
3776,25/11/2019 11:37,68.97,5.81,1.46,29969.61,18.94,0
3777,25/11/2019 11:37,74.41,5.84,1.46,30083.28,19.04,0
3778,25/11/2019 11:37,74.41,5.84,1.46,30083.28,19.04,0
3779,25/11/2019 11:37,85.95,5.84,1.46,30121.17,19.04,0
3780,25/11/2019 11:37,85.95,5.84,1.46,30121.17,19.04,0
3781,25/11/2019 11:37,71.01,5.81,1.46,30083.28,18.94,0
3782,25/11/2019 11:37,71.01,5.81,1.46,30083.28,18.94,0
3783,25/11/2019 11:38,78.48,5.81,1.46,29893.84,19.04,0
3784,25/11/2019 11:38,78.48,5.81,1.46,29893.84,19.04,0
3785,25/11/2019 11:38,81.19,5.81,1.46,30159.05,19.04,0
3786,25/11/2019 11:38,81.19,5.81,1.46,30159.05,19.04,0
3787,25/11/2019 11:38,87.3,5.84,1.46,30045.39,18.94,0
3788,25/11/2019 11:38,87.3,5.84,1.46,30045.39,18.94,0
3789,25/11/2019 11:38,79.16,5.92,1.46,30083.28,19.04,0
3790,25/11/2019 11:38,79.16,5.92,1.46,30083.28,19.04,0
3791,25/11/2019 11:38,83.23,5.84,1.46,30007.5,18.94,0
3792,25/11/2019 11:38,83.23,5.84,1.46,30007.5,18.94,0
3793,25/11/2019 11:38,83.91,5.81,1.46,30045.39,18.94,0
3794,25/11/2019 11:38,83.91,5.81,1.46,30045.39,18.94,0
3795,25/11/2019 11:39,67.62,5.81,1.46,30083.28,19.04,0
3796,25/11/2019 11:39,67.62,5.81,1.46,30083.28,19.04,0
3797,25/11/2019 11:39,88.66,5.81,1.46,30159.05,19.04,0
3798,25/11/2019 11:39,88.66,5.81,1.46,30159.05,19.04,0
3799,25/11/2019 11:39,67.62,5.88,1.46,29893.84,19.04,0
3800,25/11/2019 11:39,67.62,5.88,1.46,29893.84,19.04,0
3801,25/11/2019 11:39,71.69,5.84,1.46,30196.94,19.04,0
3802,25/11/2019 11:39,71.69,5.84,1.46,30196.94,19.04,0
3803,25/11/2019 11:39,81.19,5.88,1.46,29931.72,18.94,0
3804,25/11/2019 11:39,81.19,5.88,1.46,29931.72,18.94,0
3805,25/11/2019 11:39,85.95,5.88,1.46,30007.5,19.04,0
3806,25/11/2019 11:39,85.95,5.88,1.46,30007.5,19.04,0
3807,25/11/2019 11:40,83.91,5.77,1.46,30159.05,19.04,0
3808,25/11/2019 11:40,83.91,5.77,1.46,30159.05,19.04,0
3809,25/11/2019 11:40,81.87,5.88,1.46,30121.17,18.94,0
3810,25/11/2019 11:40,81.87,5.88,1.46,30121.17,18.94,0
3811,25/11/2019 11:40,89.34,5.84,1.46,30083.28,19.04,0
3812,25/11/2019 11:40,89.34,5.84,1.46,30083.28,19.04,0
3813,25/11/2019 11:40,83.91,5.84,1.46,30045.39,19.04,0
3814,25/11/2019 11:40,83.91,5.84,1.46,30045.39,19.04,0
3815,25/11/2019 11:40,82.55,5.92,1.46,29931.72,19.04,0
3816,25/11/2019 11:40,82.55,5.92,1.46,29931.72,19.04,0
3817,25/11/2019 11:40,69.65,5.88,1.46,30045.39,19.04,0
3818,25/11/2019 11:40,69.65,5.88,1.46,30045.39,19.04,0
3819,25/11/2019 11:41,81.87,5.84,1.46,30159.05,19.04,0
3820,25/11/2019 11:41,81.87,5.84,1.46,30159.05,19.04,0
3821,25/11/2019 11:41,79.84,5.65,1.46,30537.94,19.04,0
3822,25/11/2019 11:41,79.84,5.65,1.46,30537.94,19.04,0
3823,25/11/2019 11:41,84.59,5.81,1.46,30045.39,19.04,0
3824,25/11/2019 11:41,84.59,5.81,1.46,30045.39,19.04,0
3825,25/11/2019 11:41,65.58,5.92,1.46,30083.28,19.04,0
3826,25/11/2019 11:41,65.58,5.92,1.46,30083.28,19.04,0
3827,25/11/2019 11:41,65.58,5.88,1.46,30121.17,19.04,0
3828,25/11/2019 11:41,65.58,5.88,1.46,30121.17,19.04,0
3829,25/11/2019 11:41,73.05,5.81,1.46,30121.17,19.04,0
3830,25/11/2019 11:41,73.05,5.81,1.46,30121.17,19.04,0
3831,25/11/2019 11:42,86.62,5.88,1.46,29893.84,19.04,0
3832,25/11/2019 11:42,86.62,5.88,1.46,29893.84,19.04,0
3833,25/11/2019 11:42,68.97,5.92,1.46,29969.61,19.04,0
3834,25/11/2019 11:42,68.97,5.92,1.46,29969.61,19.04,0
3835,25/11/2019 11:42,77.8,5.88,1.46,29969.61,19.04,0
3836,25/11/2019 11:42,77.8,5.88,1.46,29969.61,19.04,0
3837,25/11/2019 11:42,83.23,5.81,1.46,30159.05,19.04,0
3838,25/11/2019 11:42,83.23,5.81,1.46,30159.05,19.04,0
3839,25/11/2019 11:42,79.16,5.77,1.46,30121.17,19.04,0
3840,25/11/2019 11:42,79.16,5.77,1.46,30121.17,19.04,0
3841,25/11/2019 11:42,88.66,5.81,1.46,30159.05,19.04,0
3842,25/11/2019 11:42,88.66,5.81,1.46,30159.05,19.04,0
3843,25/11/2019 11:43,70.33,5.84,1.46,30007.5,19.04,0
3844,25/11/2019 11:43,70.33,5.84,1.46,30007.5,19.04,0
3845,25/11/2019 11:43,66.94,5.69,1.46,30310.61,19.04,0
3846,25/11/2019 11:43,66.94,5.69,1.46,30310.61,19.04,0
3847,25/11/2019 11:43,73.05,5.81,1.46,30007.5,19.04,0
3848,25/11/2019 11:43,73.05,5.81,1.46,30007.5,19.04,0
3849,25/11/2019 11:43,86.62,5.84,1.46,29931.72,19.04,0
3850,25/11/2019 11:43,86.62,5.84,1.46,29931.72,19.04,0
3851,25/11/2019 11:43,72.37,5.77,1.46,30121.17,19.04,0
3852,25/11/2019 11:43,72.37,5.77,1.46,30121.17,19.04,0
3853,25/11/2019 11:43,73.05,5.92,1.46,29969.61,19.04,0
3854,25/11/2019 11:43,73.05,5.92,1.46,29969.61,19.04,0
3855,25/11/2019 11:44,66.94,5.81,1.46,30159.05,19.13,0
3856,25/11/2019 11:44,66.94,5.81,1.46,30159.05,19.13,0
3857,25/11/2019 11:44,64.22,5.92,1.46,29969.61,19.13,0
3858,25/11/2019 11:44,64.22,5.92,1.46,29969.61,19.13,0
3859,25/11/2019 11:44,85.95,5.73,1.46,30424.27,19.04,0
3860,25/11/2019 11:44,85.95,5.73,1.46,30424.27,19.04,0
3861,25/11/2019 11:44,66.94,5.88,1.46,29969.61,19.04,0
3862,25/11/2019 11:44,66.94,5.88,1.46,29969.61,19.04,0
3863,25/11/2019 11:44,64.9,5.92,1.46,30045.39,19.04,0
3864,25/11/2019 11:44,64.9,5.92,1.46,30045.39,19.04,0
3865,25/11/2019 11:44,86.62,5.84,1.46,29931.72,19.04,0
3866,25/11/2019 11:44,86.62,5.84,1.46,29931.72,19.04,0
3867,25/11/2019 11:45,89.34,5.84,1.46,30007.5,19.04,0
3868,25/11/2019 11:45,89.34,5.84,1.46,30007.5,19.04,0
3869,25/11/2019 11:45,66.94,5.84,1.46,30045.39,19.04,0
3870,25/11/2019 11:45,66.94,5.84,1.46,30045.39,19.04,0
3871,25/11/2019 11:45,84.59,5.88,1.46,30083.28,19.04,0
3872,25/11/2019 11:45,84.59,5.88,1.46,30083.28,19.04,0
3873,25/11/2019 11:45,82.55,5.84,1.46,30121.17,19.04,0
3874,25/11/2019 11:45,82.55,5.84,1.46,30121.17,19.04,0
3875,25/11/2019 11:45,71.01,5.96,1.46,30045.39,19.04,0
3876,25/11/2019 11:45,71.01,5.96,1.46,30045.39,19.04,0
3877,25/11/2019 11:46,66.26,5.88,1.46,30007.5,19.04,0
3878,25/11/2019 11:46,66.26,5.88,1.46,30007.5,19.04,0
3879,25/11/2019 11:46,71.01,5.73,1.46,29855.95,19.04,0
3880,25/11/2019 11:46,71.01,5.73,1.46,29855.95,19.04,0
3881,25/11/2019 11:46,81.87,5.84,1.46,30083.28,19.04,0
3882,25/11/2019 11:46,81.87,5.84,1.46,30083.28,19.04,0
3883,25/11/2019 11:46,80.51,5.88,1.46,30121.17,19.04,0
3884,25/11/2019 11:46,80.51,5.88,1.46,30121.17,19.04,0
3885,25/11/2019 11:46,71.01,5.81,1.46,30121.17,19.04,0
3886,25/11/2019 11:46,71.01,5.81,1.46,30121.17,19.04,0
3887,25/11/2019 11:46,69.65,5.69,1.46,29931.72,19.04,0
3888,25/11/2019 11:46,69.65,5.69,1.46,29931.72,19.04,0
3889,25/11/2019 11:46,68.97,5.84,1.46,30007.5,19.04,0
3890,25/11/2019 11:46,68.97,5.84,1.46,30007.5,19.04,0
3891,25/11/2019 11:47,83.23,5.81,1.46,30083.28,19.04,0
3892,25/11/2019 11:47,83.23,5.81,1.46,30083.28,19.04,0
3893,25/11/2019 11:47,87.3,5.88,1.46,30083.28,19.04,0
3894,25/11/2019 11:47,87.3,5.88,1.46,30083.28,19.04,0
3895,25/11/2019 11:47,90.02,5.81,1.46,30159.05,18.94,0
3896,25/11/2019 11:47,90.02,5.81,1.46,30159.05,18.94,0
3897,25/11/2019 11:47,89.34,5.73,1.46,30500.05,18.94,0
3898,25/11/2019 11:47,89.34,5.73,1.46,30500.05,18.94,0
3899,25/11/2019 11:47,75.76,5.84,1.46,30083.28,18.94,0
3900,25/11/2019 11:47,75.76,5.84,1.46,30083.28,18.94,0
3901,25/11/2019 11:47,85.95,5.88,1.46,29969.61,18.94,0
3902,25/11/2019 11:47,85.95,5.88,1.46,29969.61,18.94,0
3903,25/11/2019 11:48,72.37,5.88,1.46,30121.17,19.04,0
3904,25/11/2019 11:48,72.37,5.88,1.46,30121.17,19.04,0
3905,25/11/2019 11:48,70.33,5.81,1.46,30121.17,18.94,0
3906,25/11/2019 11:48,70.33,5.81,1.46,30121.17,18.94,0
3907,25/11/2019 11:48,75.08,5.77,1.46,30196.94,18.94,0
3908,25/11/2019 11:48,75.08,5.77,1.46,30196.94,18.94,0
3909,25/11/2019 11:48,73.73,5.81,1.46,30083.28,18.94,0
3910,25/11/2019 11:48,73.73,5.81,1.46,30083.28,18.94,0
3911,25/11/2019 11:48,88.66,5.77,1.46,30234.83,18.94,0
3912,25/11/2019 11:48,88.66,5.77,1.46,30234.83,18.94,0
3913,25/11/2019 11:48,90.02,5.81,1.46,30196.94,18.94,0
3914,25/11/2019 11:48,90.02,5.81,1.46,30196.94,18.94,0
3915,25/11/2019 11:49,68.97,5.84,1.46,30121.17,18.94,0
3916,25/11/2019 11:49,68.97,5.84,1.46,30121.17,18.94,0
3917,25/11/2019 11:49,68.97,5.88,1.46,30045.39,18.94,0
3918,25/11/2019 11:49,68.97,5.88,1.46,30045.39,18.94,0
3919,25/11/2019 11:49,82.55,5.81,1.46,30083.28,18.94,0
3920,25/11/2019 11:49,82.55,5.81,1.46,30083.28,18.94,0
3921,25/11/2019 11:49,75.08,5.77,1.46,30007.5,18.94,0
3922,25/11/2019 11:49,75.08,5.77,1.46,30007.5,18.94,0
3923,25/11/2019 11:49,79.16,5.81,1.46,30159.05,18.94,0
3924,25/11/2019 11:49,79.16,5.81,1.46,30159.05,18.94,0
3925,25/11/2019 11:49,85.27,5.81,1.46,29931.72,18.94,0
3926,25/11/2019 11:49,85.27,5.81,1.46,29931.72,18.94,0
3927,25/11/2019 11:50,81.87,5.84,1.46,30196.94,18.94,0
3928,25/11/2019 11:50,81.87,5.84,1.46,30196.94,18.94,0
3929,25/11/2019 11:50,72.37,5.77,1.46,30121.17,18.94,0
3930,25/11/2019 11:50,72.37,5.77,1.46,30121.17,18.94,0
3931,25/11/2019 11:50,75.08,5.84,1.46,30045.39,18.94,0
3932,25/11/2019 11:50,75.08,5.84,1.46,30045.39,18.94,0
3933,25/11/2019 11:50,90.02,5.81,1.46,30045.39,18.94,0
3934,25/11/2019 11:50,90.02,5.81,1.46,30045.39,18.94,0
3935,25/11/2019 11:51,83.23,5.88,1.46,30083.28,18.94,0
3936,25/11/2019 11:51,83.23,5.88,1.46,30083.28,18.94,0
3937,25/11/2019 11:51,81.87,5.84,1.46,29931.72,18.94,0
3938,25/11/2019 11:51,81.87,5.84,1.46,29931.72,18.94,0
3939,25/11/2019 11:51,78.48,5.81,1.46,30159.05,18.94,0
3940,25/11/2019 11:51,78.48,5.81,1.46,30159.05,18.94,0
3941,25/11/2019 11:51,85.27,5.77,1.46,29969.61,18.94,0
3942,25/11/2019 11:51,85.27,5.77,1.46,29969.61,18.94,0
3943,25/11/2019 11:51,88.66,5.77,1.46,30083.28,18.94,0
3944,25/11/2019 11:51,88.66,5.77,1.46,30083.28,18.94,0
3945,25/11/2019 11:51,83.23,5.77,1.46,30159.05,18.94,0
3946,25/11/2019 11:51,83.23,5.77,1.46,30159.05,18.94,0
3947,25/11/2019 11:52,75.08,5.88,1.46,30083.28,18.94,0
3948,25/11/2019 11:52,75.08,5.88,1.46,30083.28,18.94,0
3949,25/11/2019 11:52,78.48,5.77,1.46,30045.39,18.85,0
3950,25/11/2019 11:52,78.48,5.77,1.46,30045.39,18.85,0
3951,25/11/2019 11:52,84.59,5.88,1.46,30045.39,18.94,0
3952,25/11/2019 11:52,84.59,5.88,1.46,30045.39,18.94,0
3953,25/11/2019 11:52,70.33,5.77,1.46,30159.05,18.94,0
3954,25/11/2019 11:52,70.33,5.77,1.46,30159.05,18.94,0
3955,25/11/2019 11:52,79.16,5.73,1.46,30083.28,18.94,0
3956,25/11/2019 11:52,79.16,5.73,1.46,30083.28,18.94,0
3957,25/11/2019 11:52,86.62,5.81,1.46,30045.39,18.94,0
3958,25/11/2019 11:52,86.62,5.81,1.46,30045.39,18.94,0
3959,25/11/2019 11:53,76.44,5.73,1.46,30121.17,18.94,0
3960,25/11/2019 11:53,76.44,5.73,1.46,30121.17,18.94,0
3961,25/11/2019 11:53,89.34,5.77,1.46,30121.17,18.94,0
3962,25/11/2019 11:53,89.34,5.77,1.46,30121.17,18.94,0
3963,25/11/2019 11:53,86.62,5.77,1.46,30159.05,18.94,0
3964,25/11/2019 11:53,86.62,5.77,1.46,30159.05,18.94,0
3965,25/11/2019 11:53,83.91,5.77,1.46,30159.05,18.85,0
3966,25/11/2019 11:53,83.91,5.77,1.46,30159.05,18.85,0
3967,25/11/2019 11:53,89.34,5.81,1.46,30121.17,18.94,0
3968,25/11/2019 11:53,89.34,5.81,1.46,30121.17,18.94,0
3969,25/11/2019 11:53,72.37,5.81,1.46,29969.61,18.94,0
3970,25/11/2019 11:53,72.37,5.81,1.46,29969.61,18.94,0
3971,25/11/2019 11:54,78.48,5.81,1.46,30196.94,18.94,0
3972,25/11/2019 11:54,78.48,5.81,1.46,30196.94,18.94,0
3973,25/11/2019 11:54,90.7,5.77,1.46,30196.94,18.94,0
3974,25/11/2019 11:54,90.7,5.77,1.46,30196.94,18.94,0
3975,25/11/2019 11:54,90.7,5.84,1.46,30083.28,18.94,0
3976,25/11/2019 11:54,90.7,5.84,1.46,30083.28,18.94,0
3977,25/11/2019 11:54,79.84,5.84,1.46,30083.28,18.94,0
3978,25/11/2019 11:54,79.84,5.84,1.46,30083.28,18.94,0
3979,25/11/2019 11:54,88.66,5.81,1.46,30045.39,18.94,0
3980,25/11/2019 11:54,88.66,5.81,1.46,30045.39,18.94,0
3981,25/11/2019 11:54,72.37,5.73,1.46,30462.16,18.94,0
3982,25/11/2019 11:54,72.37,5.73,1.46,30462.16,18.94,0
3983,25/11/2019 11:55,69.65,5.81,1.46,30121.17,18.94,0
3984,25/11/2019 11:55,69.65,5.81,1.46,30121.17,18.94,0
3985,25/11/2019 11:55,89.34,5.81,1.46,30121.17,18.94,0
3986,25/11/2019 11:55,89.34,5.81,1.46,30121.17,18.94,0
3987,25/11/2019 11:55,85.27,5.84,1.46,30045.39,18.94,0
3988,25/11/2019 11:55,85.27,5.84,1.46,30045.39,18.94,0
3989,25/11/2019 11:55,75.76,5.77,1.46,30196.94,18.94,0
3990,25/11/2019 11:55,75.76,5.77,1.46,30196.94,18.94,0
3991,25/11/2019 11:55,92.05,5.81,1.46,30121.17,18.85,0
3992,25/11/2019 11:55,92.05,5.81,1.46,30121.17,18.85,0
3993,25/11/2019 11:55,71.01,5.77,1.46,30121.17,18.94,0
3994,25/11/2019 11:55,71.01,5.77,1.46,30121.17,18.94,0
3995,25/11/2019 11:56,75.08,5.81,1.46,30121.17,18.85,0
3996,25/11/2019 11:56,75.08,5.81,1.46,30121.17,18.85,0
3997,25/11/2019 11:56,91.38,5.77,1.46,30159.05,18.94,0
3998,25/11/2019 11:56,91.38,5.77,1.46,30159.05,18.94,0
3999,25/11/2019 11:56,73.05,5.81,1.46,30045.39,18.94,0
4000,25/11/2019 11:56,73.05,5.81,1.46,30045.39,18.94,0
4001,25/11/2019 11:56,80.51,5.81,1.46,30159.05,18.94,0
4002,25/11/2019 11:56,80.51,5.81,1.46,30159.05,18.94,0
4003,25/11/2019 11:56,74.41,5.84,1.46,30083.28,19.04,0
4004,25/11/2019 11:56,74.41,5.84,1.46,30083.28,19.04,0
4005,25/11/2019 11:56,69.65,5.81,1.46,30045.39,19.04,0
4006,25/11/2019 11:56,69.65,5.81,1.46,30045.39,19.04,0
4007,25/11/2019 11:57,87.3,5.81,1.46,30045.39,19.04,0
4008,25/11/2019 11:57,87.3,5.81,1.46,30045.39,19.04,0
4009,25/11/2019 11:57,85.27,5.58,1.46,30083.28,18.94,0
4010,25/11/2019 11:57,85.27,5.58,1.46,30083.28,18.94,0
4011,25/11/2019 11:57,73.73,5.73,1.46,30083.28,18.94,0
4012,25/11/2019 11:57,73.73,5.73,1.46,30083.28,18.94,0
4013,25/11/2019 11:57,80.51,5.73,1.46,30196.94,18.94,0
4014,25/11/2019 11:57,80.51,5.73,1.46,30196.94,18.94,0
4015,25/11/2019 11:57,70.33,5.69,1.46,30159.05,18.94,0
4016,25/11/2019 11:57,70.33,5.69,1.46,30159.05,18.94,0
4017,25/11/2019 11:57,68.97,5.69,1.46,30121.17,19.04,0
4018,25/11/2019 11:57,68.97,5.69,1.46,30121.17,19.04,0
4019,25/11/2019 11:58,78.48,5.69,1.46,30575.83,19.04,0
4020,25/11/2019 11:58,78.48,5.69,1.46,30575.83,19.04,0
4021,25/11/2019 11:58,82.55,5.77,1.46,30045.39,18.94,0
4022,25/11/2019 11:58,82.55,5.77,1.46,30045.39,18.94,0
4023,25/11/2019 11:58,79.16,5.69,1.46,30196.94,18.94,0
4024,25/11/2019 11:58,79.16,5.69,1.46,30196.94,18.94,0
4025,25/11/2019 11:58,92.73,5.73,1.46,30159.05,18.94,0
4026,25/11/2019 11:58,92.73,5.73,1.46,30159.05,18.94,0
4027,25/11/2019 11:58,78.48,5.81,1.46,30121.17,18.94,0
4028,25/11/2019 11:58,78.48,5.81,1.46,30121.17,18.94,0
4029,25/11/2019 11:58,75.76,5.65,1.46,30083.28,18.94,0
4030,25/11/2019 11:58,75.76,5.65,1.46,30083.28,18.94,0
4031,25/11/2019 11:59,84.59,5.81,1.46,30045.39,18.94,0
4032,25/11/2019 11:59,84.59,5.81,1.46,30045.39,18.94,0
4033,25/11/2019 11:59,86.62,5.69,1.46,30234.83,18.94,0
4034,25/11/2019 11:59,86.62,5.69,1.46,30234.83,18.94,0
4035,25/11/2019 11:59,91.38,5.69,1.46,30234.83,18.94,0
4036,25/11/2019 11:59,91.38,5.69,1.46,30234.83,18.94,0
4037,25/11/2019 11:59,93.41,5.69,1.46,30196.94,18.94,0
4038,25/11/2019 11:59,93.41,5.69,1.46,30196.94,18.94,0
4039,25/11/2019 11:59,80.51,5.77,1.46,30196.94,18.94,0
4040,25/11/2019 11:59,80.51,5.77,1.46,30196.94,18.94,0
4041,25/11/2019 11:59,70.33,5.73,1.46,30159.05,18.94,0
4042,25/11/2019 11:59,70.33,5.73,1.46,30159.05,18.94,0
4043,25/11/2019 12:00,88.66,5.73,1.46,30121.17,18.94,0
4044,25/11/2019 12:00,88.66,5.73,1.46,30121.17,18.94,0
4045,25/11/2019 12:00,78.48,5.73,1.46,30159.05,18.94,0
4046,25/11/2019 12:00,78.48,5.73,1.46,30159.05,18.94,0
4047,25/11/2019 12:00,79.16,5.81,1.46,30159.05,18.94,0
4048,25/11/2019 12:00,79.16,5.81,1.46,30159.05,18.94,0
4049,25/11/2019 12:00,85.27,5.77,1.46,30083.28,18.94,0
4050,25/11/2019 12:00,85.27,5.77,1.46,30083.28,18.94,0
4051,25/11/2019 12:00,85.27,5.65,1.46,30159.05,18.94,0
4052,25/11/2019 12:00,85.27,5.65,1.46,30159.05,18.94,0
4053,25/11/2019 12:01,92.05,5.73,1.46,30196.94,18.94,0
4054,25/11/2019 12:01,92.05,5.73,1.46,30196.94,18.94,0
4055,25/11/2019 12:01,81.87,5.69,1.46,30121.17,18.94,0
4056,25/11/2019 12:01,81.87,5.69,1.46,30121.17,18.94,0
4057,25/11/2019 12:01,75.08,5.73,1.46,30083.28,18.94,0
4058,25/11/2019 12:01,75.08,5.73,1.46,30083.28,18.94,0
4059,25/11/2019 12:01,81.87,5.81,1.46,30121.17,18.94,0
4060,25/11/2019 12:01,81.87,5.81,1.46,30121.17,18.94,0
4061,25/11/2019 12:01,79.84,5.73,1.46,30196.94,18.94,0
4062,25/11/2019 12:01,79.84,5.73,1.46,30196.94,18.94,0
4063,25/11/2019 12:01,79.84,5.77,1.46,30083.28,18.94,0
4064,25/11/2019 12:01,79.84,5.77,1.46,30083.28,18.94,0
4065,25/11/2019 12:01,83.23,5.73,1.46,30045.39,18.94,0
4066,25/11/2019 12:01,83.23,5.73,1.46,30045.39,18.94,0
4067,25/11/2019 12:02,92.05,5.77,1.46,30159.05,18.94,0
4068,25/11/2019 12:02,92.05,5.77,1.46,30159.05,18.94,0
4069,25/11/2019 12:02,73.73,5.65,1.46,30045.39,18.94,0
4070,25/11/2019 12:02,73.73,5.65,1.46,30045.39,18.94,0
4071,25/11/2019 12:02,75.76,5.69,1.46,30159.05,18.94,0
4072,25/11/2019 12:02,75.76,5.69,1.46,30159.05,18.94,0
4073,25/11/2019 12:02,93.41,5.69,1.46,30234.83,18.94,0
4074,25/11/2019 12:02,93.41,5.69,1.46,30234.83,18.94,0
4075,25/11/2019 12:02,75.08,5.73,1.46,30045.39,18.85,0
4076,25/11/2019 12:02,75.08,5.73,1.46,30045.39,18.85,0
4077,25/11/2019 12:02,90.7,5.69,1.46,30083.28,18.85,0
4078,25/11/2019 12:02,90.7,5.69,1.46,30083.28,18.85,0
4079,25/11/2019 12:03,89.34,5.77,1.46,30272.72,18.94,0
4080,25/11/2019 12:03,89.34,5.77,1.46,30272.72,18.94,0
4081,25/11/2019 12:03,94.09,5.73,1.46,30159.05,18.94,0
4082,25/11/2019 12:03,94.09,5.73,1.46,30159.05,18.94,0
4083,25/11/2019 12:03,76.44,5.69,1.46,30196.94,18.94,0
4084,25/11/2019 12:03,76.44,5.69,1.46,30196.94,18.94,0
4085,25/11/2019 12:03,87.98,5.73,1.46,30272.72,18.94,0
4086,25/11/2019 12:03,87.98,5.73,1.46,30272.72,18.94,0
4087,25/11/2019 12:03,89.34,5.73,1.46,30196.94,18.94,0
