390,16/10/2019 08:07,60.15,3.03,1.46,1515.53,24.37
391,16/10/2019 08:07,58.79,2.88,1.46,1515.53,24.37
392,16/10/2019 08:07,58.79,2.88,1.46,1515.53,24.37
393,16/10/2019 08:08,47.93,2.99,1.46,1515.53,24.37
394,16/10/2019 08:08,47.93,2.99,1.46,1515.53,24.37
395,16/10/2019 08:08,50.65,2.84,1.46,1439.75,24.37
396,16/10/2019 08:08,50.65,2.84,1.46,1439.75,24.37
397,16/10/2019 08:08,45.89,3.03,1.46,1515.53,24.37
398,16/10/2019 08:08,45.89,3.03,1.46,1515.53,24.37
399,16/10/2019 08:08,56.08,2.99,1.46,1515.53,24.37
400,16/10/2019 08:08,56.08,2.99,1.46,1515.53,24.37
401,16/10/2019 08:09,44.54,2.99,1.46,1515.53,24.37
402,16/10/2019 08:09,44.54,2.99,1.46,1515.53,24.37
403,16/10/2019 08:09,53.36,2.92,1.46,1326.09,24.37
404,16/10/2019 08:09,53.36,2.92,1.46,1326.09,24.37
405,16/10/2019 08:09,50.65,2.88,1.46,1591.31,24.37
406,16/10/2019 08:09,50.65,2.88,1.46,1591.31,24.37
407,16/10/2019 08:09,43.86,2.88,1.46,1288.2,24.37
408,16/10/2019 08:09,43.86,2.88,1.46,1288.2,24.37
409,16/10/2019 08:09,52.68,2.99,1.46,1515.53,24.37
410,16/10/2019 08:09,52.68,2.99,1.46,1515.53,24.37
411,16/10/2019 08:09,53.36,2.99,1.46,1629.2,24.37
412,16/10/2019 08:09,53.36,2.99,1.46,1629.2,24.37
413,16/10/2019 08:10,61.51,2.8,1.46,1401.87,24.37
414,16/10/2019 08:10,61.51,2.8,1.46,1401.87,24.37
415,16/10/2019 08:10,51.33,2.88,1.46,1363.98,24.37
416,16/10/2019 08:10,51.33,2.88,1.46,1363.98,24.37
417,16/10/2019 08:11,59.47,3.18,1.46,1515.53,24.37
418,16/10/2019 08:11,59.47,3.18,1.46,1515.53,24.37
419,16/10/2019 08:11,45.22,2.88,1.46,1629.2,24.37
420,16/10/2019 08:11,45.22,2.88,1.46,1629.2,24.37
421,16/10/2019 08:11,45.89,2.99,1.46,1553.42,24.47
422,16/10/2019 08:11,45.89,2.99,1.46,1553.42,24.47
423,16/10/2019 08:11,47.93,2.84,1.46,1667.08,24.37
424,16/10/2019 08:11,47.93,2.84,1.46,1667.08,24.37
425,16/10/2019 08:11,46.57,2.84,1.46,1591.31,24.47
426,16/10/2019 08:11,46.57,2.84,1.46,1591.31,24.47
427,16/10/2019 08:11,54.04,2.99,1.46,1704.97,24.37
428,16/10/2019 08:11,54.04,2.99,1.46,1704.97,24.37
429,16/10/2019 08:12,52.68,2.99,1.46,1629.2,24.47
430,16/10/2019 08:12,52.68,2.99,1.46,1629.2,24.47
431,16/10/2019 08:12,52,3.11,1.46,1591.31,24.47
432,16/10/2019 08:12,52,3.11,1.46,1591.31,24.47
433,16/10/2019 08:13,45.22,2.88,1.46,1439.75,24.47
434,16/10/2019 08:13,45.22,2.88,1.46,1439.75,24.47
435,16/10/2019 08:13,59.47,2.99,1.46,1439.75,24.47
436,16/10/2019 08:13,59.47,2.99,1.46,1439.75,24.47
437,16/10/2019 08:13,63.54,2.92,1.46,1553.42,24.56
438,16/10/2019 08:13,63.54,2.92,1.46,1553.42,24.56
439,16/10/2019 08:13,52,2.84,1.46,1553.42,24.56
440,16/10/2019 08:13,52,2.84,1.46,1553.42,24.56
441,16/10/2019 08:13,46.57,2.99,1.46,1553.42,24.65
442,16/10/2019 08:13,46.57,2.99,1.46,1553.42,24.65
443,16/10/2019 08:13,57.43,3.07,1.46,1818.64,24.56
444,16/10/2019 08:13,57.43,3.07,1.46,1818.64,24.56
445,16/10/2019 08:14,48.61,3.15,1.46,1629.2,24.65
446,16/10/2019 08:14,48.61,3.15,1.46,1629.2,24.65
447,16/10/2019 08:14,44.54,2.84,1.46,1477.64,24.65
448,16/10/2019 08:14,44.54,2.84,1.46,1477.64,24.65
449,16/10/2019 08:14,57.43,2.99,1.46,1439.75,24.65
450,16/10/2019 08:14,57.43,2.99,1.46,1439.75,24.65
451,16/10/2019 08:14,45.22,2.96,1.46,1553.42,24.65
452,16/10/2019 08:14,45.22,2.96,1.46,1553.42,24.65
453,16/10/2019 08:14,44.54,3.03,1.46,1477.64,24.65
454,16/10/2019 08:14,44.54,3.03,1.46,1477.64,24.65
455,16/10/2019 08:14,48.61,3.11,1.46,1553.42,24.65
456,16/10/2019 08:14,48.61,3.11,1.46,1553.42,24.65
457,16/10/2019 08:15,54.72,3.07,1.46,1515.53,24.74
458,16/10/2019 08:15,54.72,3.07,1.46,1515.53,24.74
459,16/10/2019 08:15,55.4,2.99,1.46,1629.2,24.74
460,16/10/2019 08:15,55.4,2.99,1.46,1629.2,24.74
461,16/10/2019 08:15,45.22,2.88,1.46,1477.64,24.74
462,16/10/2019 08:15,45.22,2.88,1.46,1477.64,24.74
463,16/10/2019 08:15,47.25,2.8,1.46,1629.2,24.74
464,16/10/2019 08:15,47.25,2.8,1.46,1629.2,24.74
465,16/10/2019 08:15,51.33,2.99,1.46,1326.09,24.74
466,16/10/2019 08:15,51.33,2.99,1.46,1326.09,24.74
467,16/10/2019 08:15,46.57,3.15,1.46,1477.64,24.74
468,16/10/2019 08:15,46.57,3.15,1.46,1477.64,24.74
469,16/10/2019 08:16,48.61,3.03,1.46,1401.87,24.74
470,16/10/2019 08:16,48.61,3.03,1.46,1401.87,24.74
471,16/10/2019 08:16,52,3.07,1.46,1704.97,24.84
472,16/10/2019 08:16,52,3.07,1.46,1704.97,24.84
473,16/10/2019 08:16,56.76,3.15,1.46,1439.75,24.84
474,16/10/2019 08:16,56.76,3.15,1.46,1439.75,24.84
475,16/10/2019 08:16,46.57,2.96,1.46,1629.2,24.84
476,16/10/2019 08:16,46.57,2.96,1.46,1629.2,24.84
477,16/10/2019 08:16,60.15,2.84,1.46,1212.42,24.84
478,16/10/2019 08:16,60.15,2.84,1.46,1212.42,24.84
479,16/10/2019 08:16,60.15,3.11,1.46,1629.2,24.84
480,16/10/2019 08:16,60.15,3.11,1.46,1629.2,24.84
481,16/10/2019 08:17,44.54,3.15,1.46,1591.31,24.84
482,16/10/2019 08:17,44.54,3.15,1.46,1591.31,24.84
483,16/10/2019 08:17,54.72,3.15,1.46,1515.53,24.84
484,16/10/2019 08:17,54.72,3.15,1.46,1515.53,24.84
485,16/10/2019 08:17,44.54,2.99,1.46,1515.53,24.84
486,16/10/2019 08:17,44.54,2.99,1.46,1515.53,24.84
487,16/10/2019 08:17,49.29,2.99,1.46,1439.75,24.84
488,16/10/2019 08:17,49.29,2.99,1.46,1439.75,24.84
489,16/10/2019 08:17,43.86,3.15,1.46,1553.42,24.84
490,16/10/2019 08:17,43.86,3.15,1.46,1553.42,24.84
491,16/10/2019 08:17,60.15,3.03,1.46,1477.64,24.93
492,16/10/2019 08:17,60.15,3.03,1.46,1477.64,24.93
493,16/10/2019 08:18,56.76,3.03,1.46,1477.64,24.93
494,16/10/2019 08:18,56.76,3.03,1.46,1477.64,24.93
495,16/10/2019 08:18,47.25,3.07,1.46,1439.75,24.93
496,16/10/2019 08:18,47.25,3.07,1.46,1439.75,24.93
497,16/10/2019 08:18,47.93,3.07,1.46,1477.64,24.93
498,16/10/2019 08:18,47.93,3.07,1.46,1477.64,24.93
499,16/10/2019 08:18,57.43,2.96,1.46,1477.64,24.93
500,16/10/2019 08:18,57.43,2.96,1.46,1477.64,24.93
501,16/10/2019 08:18,50.65,2.88,1.46,1439.75,24.93
502,16/10/2019 08:18,50.65,2.88,1.46,1439.75,24.93
503,16/10/2019 08:18,45.22,2.88,1.46,1401.87,25.02
504,16/10/2019 08:18,45.22,2.88,1.46,1401.87,25.02
505,16/10/2019 08:19,47.25,3.18,1.46,1363.98,25.02
506,16/10/2019 08:19,47.25,3.18,1.46,1363.98,25.02
507,16/10/2019 08:19,59.47,3.03,1.46,1553.42,25.02
508,16/10/2019 08:19,59.47,3.03,1.46,1553.42,25.02
509,16/10/2019 08:19,58.79,3.07,1.46,1439.75,25.02
510,16/10/2019 08:19,58.79,3.07,1.46,1439.75,25.02
511,16/10/2019 08:19,46.57,3.11,1.46,1326.09,25.02
512,16/10/2019 08:19,46.57,3.11,1.46,1326.09,25.02
513,16/10/2019 08:19,61.51,3.03,1.46,1553.42,25.02
514,16/10/2019 08:19,61.51,3.03,1.46,1553.42,25.02
515,16/10/2019 08:19,48.61,2.92,1.46,1629.2,25.02
516,16/10/2019 08:19,48.61,2.92,1.46,1629.2,25.02
517,16/10/2019 08:20,65.58,2.84,1.46,1780.75,25.02
518,16/10/2019 08:20,65.58,2.84,1.46,1780.75,25.02
519,16/10/2019 08:20,43.18,3.07,1.46,1439.75,25.02
520,16/10/2019 08:20,43.18,3.07,1.46,1439.75,25.02
521,16/10/2019 08:20,42.5,3.11,1.46,1439.75,25.02
522,16/10/2019 08:20,42.5,3.11,1.46,1439.75,25.02
523,16/10/2019 08:20,46.57,2.84,1.46,1477.64,25.02
524,16/10/2019 08:20,46.57,2.84,1.46,1477.64,25.02
525,16/10/2019 08:20,57.43,3.07,1.46,1515.53,25.02
526,16/10/2019 08:20,57.43,3.07,1.46,1515.53,25.02
527,16/10/2019 08:20,59.47,3.03,1.46,1553.42,25.02
528,16/10/2019 08:20,59.47,3.03,1.46,1553.42,25.02
529,16/10/2019 08:21,49.29,2.8,1.46,1515.53,24.93
530,16/10/2019 08:21,49.29,2.8,1.46,1515.53,24.93
531,16/10/2019 08:21,45.22,2.99,1.46,1477.64,24.93
532,16/10/2019 08:21,45.22,2.99,1.46,1477.64,24.93
533,16/10/2019 08:21,42.5,3.18,1.46,1401.87,24.93
534,16/10/2019 08:21,42.5,3.18,1.46,1401.87,24.93
535,16/10/2019 08:21,45.22,3.15,1.46,1401.87,24.93
536,16/10/2019 08:21,45.22,3.15,1.46,1401.87,24.93
537,16/10/2019 08:21,50.65,3.11,1.46,1515.53,24.93
538,16/10/2019 08:21,50.65,3.11,1.46,1515.53,24.93
539,16/10/2019 08:21,56.76,3.03,1.46,1477.64,24.93
540,16/10/2019 08:21,56.76,3.03,1.46,1477.64,24.93
541,16/10/2019 08:22,43.18,3.15,1.46,1477.64,24.93
542,16/10/2019 08:22,43.18,3.15,1.46,1477.64,24.93
543,16/10/2019 08:22,48.61,3.07,1.46,1591.31,24.93
544,16/10/2019 08:22,48.61,3.07,1.46,1591.31,24.93
545,16/10/2019 08:22,59.47,3.11,1.46,1515.53,24.93
546,16/10/2019 08:22,59.47,3.11,1.46,1515.53,24.93
547,16/10/2019 08:22,47.25,3.15,1.46,1288.2,24.93
548,16/10/2019 08:22,47.25,3.15,1.46,1288.2,24.93
549,16/10/2019 08:22,41.82,3.15,1.46,1401.87,24.93
550,16/10/2019 08:22,41.82,3.15,1.46,1401.87,24.93
551,16/10/2019 08:22,54.04,2.92,1.46,1326.09,24.93
552,16/10/2019 08:22,54.04,2.92,1.46,1326.09,24.93
553,16/10/2019 08:23,59.47,3.03,1.46,1477.64,24.93
554,16/10/2019 08:23,59.47,3.03,1.46,1477.64,24.93
555,16/10/2019 08:23,58.79,3.11,1.46,1591.31,24.93
556,16/10/2019 08:23,58.79,3.11,1.46,1591.31,24.93
557,16/10/2019 08:23,42.5,3.18,1.46,1477.64,24.93
558,16/10/2019 08:23,42.5,3.18,1.46,1477.64,24.93
559,16/10/2019 08:23,60.83,3.11,1.46,1629.2,24.93
560,16/10/2019 08:23,60.83,3.11,1.46,1629.2,24.93
561,16/10/2019 08:23,48.61,3.07,1.46,1477.64,25.02
562,16/10/2019 08:23,48.61,3.07,1.46,1477.64,25.02
563,16/10/2019 08:23,43.86,3.15,1.46,1477.64,24.93
564,16/10/2019 08:23,43.86,3.15,1.46,1477.64,24.93
565,16/10/2019 08:24,56.76,3.03,1.46,1591.31,24.93
566,16/10/2019 08:24,56.76,3.03,1.46,1591.31,24.93
567,16/10/2019 08:24,47.93,3.03,1.46,1629.2,24.93
568,16/10/2019 08:24,47.93,3.03,1.46,1629.2,24.93
569,16/10/2019 08:24,46.57,3.03,1.46,1553.42,25.02
570,16/10/2019 08:24,46.57,3.03,1.46,1553.42,25.02
571,16/10/2019 08:24,47.25,3.15,1.46,1515.53,24.93
572,16/10/2019 08:24,47.25,3.15,1.46,1515.53,24.93
573,16/10/2019 08:24,43.18,3.03,1.46,1401.87,25.02
574,16/10/2019 08:24,43.18,3.03,1.46,1401.87,25.02
575,16/10/2019 08:24,42.5,3.15,1.46,1477.64,25.02
576,16/10/2019 08:24,42.5,3.15,1.46,1477.64,25.02
577,16/10/2019 08:25,50.65,3.15,1.46,1515.53,25.02
578,16/10/2019 08:25,50.65,3.15,1.46,1515.53,25.02
579,16/10/2019 08:25,52,3.15,1.46,1591.31,25.02
580,16/10/2019 08:25,52,3.15,1.46,1591.31,25.02
581,16/10/2019 08:25,57.43,3.11,1.46,1477.64,25.02
582,16/10/2019 08:25,57.43,3.11,1.46,1477.64,25.02
583,16/10/2019 08:25,42.5,3.18,1.46,1553.42,25.02
584,16/10/2019 08:25,42.5,3.18,1.46,1553.42,25.02
585,16/10/2019 08:25,47.25,2.99,1.46,1553.42,25.02
586,16/10/2019 08:25,47.25,2.99,1.46,1553.42,25.02
587,16/10/2019 08:25,54.04,3.07,1.46,1363.98,25.02
588,16/10/2019 08:25,54.04,3.07,1.46,1363.98,25.02
589,16/10/2019 08:26,52,3.03,1.46,1553.42,25.02
590,16/10/2019 08:26,52,3.03,1.46,1553.42,25.02
591,16/10/2019 08:26,43.18,3.07,1.46,1439.75,25.02
592,16/10/2019 08:26,43.18,3.07,1.46,1439.75,25.02
593,16/10/2019 08:26,51.33,3.03,1.46,1401.87,25.02
594,16/10/2019 08:26,51.33,3.03,1.46,1401.87,25.02
595,16/10/2019 08:26,45.22,3.03,1.46,1326.09,25.02
596,16/10/2019 08:26,45.22,3.03,1.46,1326.09,25.02
597,16/10/2019 08:26,41.14,3.18,1.46,1363.98,25.02
598,16/10/2019 08:26,41.14,3.18,1.46,1363.98,25.02
599,16/10/2019 08:26,45.22,3.15,1.46,1477.64,24.93
600,16/10/2019 08:26,45.22,3.15,1.46,1477.64,24.93
601,16/10/2019 08:27,55.4,2.99,1.46,1629.2,25.02
602,16/10/2019 08:27,55.4,2.99,1.46,1629.2,25.02
603,16/10/2019 08:27,52,3.03,1.46,1363.98,24.93
604,16/10/2019 08:27,52,3.03,1.46,1363.98,24.93
605,16/10/2019 08:27,57.43,2.88,1.46,1401.87,25.02
606,16/10/2019 08:27,57.43,2.88,1.46,1401.87,25.02
607,16/10/2019 08:27,59.47,3.07,1.46,1477.64,25.02
608,16/10/2019 08:27,59.47,3.07,1.46,1477.64,25.02
609,16/10/2019 08:27,45.89,3.03,1.46,1401.87,25.02
610,16/10/2019 08:27,45.89,3.03,1.46,1401.87,25.02
611,16/10/2019 08:27,46.57,3.11,1.46,1515.53,25.02
612,16/10/2019 08:27,46.57,3.11,1.46,1515.53,25.02
613,16/10/2019 08:28,45.89,3.11,1.46,1667.08,25.02
614,16/10/2019 08:28,45.89,3.11,1.46,1667.08,25.02
615,16/10/2019 08:28,49.29,2.96,1.46,1553.42,25.02
616,16/10/2019 08:28,49.29,2.96,1.46,1553.42,25.02
617,16/10/2019 08:28,46.57,2.92,1.46,1553.42,25.02
618,16/10/2019 08:28,46.57,2.92,1.46,1553.42,25.02
619,16/10/2019 08:28,44.54,2.88,1.46,1439.75,25.02
