ID,Date,Turbidity,pH,Dissolved Oxygen,Conductivity,Temperature,WQI,WQI Class
3739,25/11/2019 11:34,81.19,5.84,1.46,30045.39,19.04,25,Class 6 - Very Polluted Water
3740,25/11/2019 11:34,81.19,5.84,1.46,30045.39,19.04,34,Class 6 - Very Polluted Water
3741,25/11/2019 11:34,65.58,5.96,1.46,30045.39,18.94,27,Class 6 - Very Polluted Water
3742,25/11/2019 11:34,65.58,5.96,1.46,30045.39,18.94,37,Class 6 - Very Polluted Water
3743,25/11/2019 11:34,63.54,5.88,1.46,29969.61,18.94,37,Class 6 - Very Polluted Water
3744,25/11/2019 11:34,63.54,5.88,1.46,29969.61,18.94,37,Class 6 - Very Polluted Water
3745,25/11/2019 11:34,80.51,5.92,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
3746,25/11/2019 11:34,80.51,5.92,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
3747,25/11/2019 11:34,81.87,5.84,1.46,30045.39,18.94,34,Class 6 - Very Polluted Water
3748,25/11/2019 11:34,81.87,5.84,1.46,30045.39,18.94,34,Class 6 - Very Polluted Water
3749,25/11/2019 11:35,70.33,5.92,1.46,29969.61,18.94,36,Class 6 - Very Polluted Water
3750,25/11/2019 11:35,70.33,5.92,1.46,29969.61,18.94,36,Class 6 - Very Polluted Water
3751,25/11/2019 11:35,77.12,5.81,1.46,30159.05,18.94,34,Class 6 - Very Polluted Water
3752,25/11/2019 11:35,77.12,5.81,1.46,30159.05,18.94,34,Class 6 - Very Polluted Water
3753,25/11/2019 11:35,79.84,5.84,1.46,29969.61,18.94,34,Class 6 - Very Polluted Water
3754,25/11/2019 11:35,79.84,5.84,1.46,29969.61,18.94,34,Class 6 - Very Polluted Water
3755,25/11/2019 11:35,69.65,5.84,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
3756,25/11/2019 11:35,69.65,5.84,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
3757,25/11/2019 11:35,73.05,5.84,1.46,29969.61,18.94,35,Class 6 - Very Polluted Water
3758,25/11/2019 11:35,73.05,5.84,1.46,29969.61,18.94,35,Class 6 - Very Polluted Water
3759,25/11/2019 11:36,78.48,5.88,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
3760,25/11/2019 11:36,78.48,5.88,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
3761,25/11/2019 11:36,71.69,5.77,1.46,30083.28,18.94,34,Class 6 - Very Polluted Water
3762,25/11/2019 11:36,71.69,5.77,1.46,30083.28,18.94,34,Class 6 - Very Polluted Water
3763,25/11/2019 11:36,73.73,5.88,1.46,29931.72,19.04,26,Class 6 - Very Polluted Water
3764,25/11/2019 11:36,73.73,5.88,1.46,29931.72,19.04,36,Class 6 - Very Polluted Water
3765,25/11/2019 11:36,82.55,5.92,1.46,30045.39,18.94,25,Class 6 - Very Polluted Water
3766,25/11/2019 11:36,82.55,5.92,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
3767,25/11/2019 11:36,69.65,5.81,1.46,30121.17,18.94,35,Class 6 - Very Polluted Water
3768,25/11/2019 11:36,69.65,5.81,1.46,30121.17,18.94,35,Class 6 - Very Polluted Water
3769,25/11/2019 11:36,75.76,5.84,1.46,29893.84,18.94,35,Class 6 - Very Polluted Water
3770,25/11/2019 11:36,75.76,5.84,1.46,29893.84,18.94,35,Class 6 - Very Polluted Water
3771,25/11/2019 11:37,83.91,5.69,1.46,30045.39,19.04,23,Class 6 - Very Polluted Water
3772,25/11/2019 11:37,83.91,5.69,1.46,30045.39,19.04,32,Class 6 - Very Polluted Water
3773,25/11/2019 11:37,75.08,5.81,1.46,30196.94,19.04,34,Class 6 - Very Polluted Water
3774,25/11/2019 11:37,75.08,5.81,1.46,30196.94,19.04,34,Class 6 - Very Polluted Water
3775,25/11/2019 11:37,68.97,5.81,1.46,29969.61,18.94,25,Class 6 - Very Polluted Water
3776,25/11/2019 11:37,68.97,5.81,1.46,29969.61,18.94,35,Class 6 - Very Polluted Water
3777,25/11/2019 11:37,74.41,5.84,1.46,30083.28,19.04,25,Class 6 - Very Polluted Water
3778,25/11/2019 11:37,74.41,5.84,1.46,30083.28,19.04,35,Class 6 - Very Polluted Water
3779,25/11/2019 11:37,85.95,5.84,1.46,30121.17,19.04,34,Class 6 - Very Polluted Water
3780,25/11/2019 11:37,85.95,5.84,1.46,30121.17,19.04,34,Class 6 - Very Polluted Water
3781,25/11/2019 11:37,71.01,5.81,1.46,30083.28,18.94,25,Class 6 - Very Polluted Water
3782,25/11/2019 11:37,71.01,5.81,1.46,30083.28,18.94,35,Class 6 - Very Polluted Water
3783,25/11/2019 11:38,78.48,5.81,1.46,29893.84,19.04,25,Class 6 - Very Polluted Water
3784,25/11/2019 11:38,78.48,5.81,1.46,29893.84,19.04,34,Class 6 - Very Polluted Water
3785,25/11/2019 11:38,81.19,5.81,1.46,30159.05,19.04,34,Class 6 - Very Polluted Water
3786,25/11/2019 11:38,81.19,5.81,1.46,30159.05,19.04,34,Class 6 - Very Polluted Water
3787,25/11/2019 11:38,87.3,5.84,1.46,30045.39,18.94,24,Class 6 - Very Polluted Water
3788,25/11/2019 11:38,87.3,5.84,1.46,30045.39,18.94,34,Class 6 - Very Polluted Water
3789,25/11/2019 11:38,79.16,5.92,1.46,30083.28,19.04,25,Class 6 - Very Polluted Water
3790,25/11/2019 11:38,79.16,5.92,1.46,30083.28,19.04,35,Class 6 - Very Polluted Water
3791,25/11/2019 11:38,83.23,5.84,1.46,30007.5,18.94,25,Class 6 - Very Polluted Water
3792,25/11/2019 11:38,83.23,5.84,1.46,30007.5,18.94,34,Class 6 - Very Polluted Water
3793,25/11/2019 11:38,83.91,5.81,1.46,30045.39,18.94,33,Class 6 - Very Polluted Water
3794,25/11/2019 11:38,83.91,5.81,1.46,30045.39,18.94,33,Class 6 - Very Polluted Water
3795,25/11/2019 11:39,67.62,5.81,1.46,30083.28,19.04,26,Class 6 - Very Polluted Water
3796,25/11/2019 11:39,67.62,5.81,1.46,30083.28,19.04,35,Class 6 - Very Polluted Water
3797,25/11/2019 11:39,88.66,5.81,1.46,30159.05,19.04,33,Class 6 - Very Polluted Water
3798,25/11/2019 11:39,88.66,5.81,1.46,30159.05,19.04,33,Class 6 - Very Polluted Water
3799,25/11/2019 11:39,67.62,5.88,1.46,29893.84,19.04,36,Class 6 - Very Polluted Water
3800,25/11/2019 11:39,67.62,5.88,1.46,29893.84,19.04,36,Class 6 - Very Polluted Water
3801,25/11/2019 11:39,71.69,5.84,1.46,30196.94,19.04,35,Class 6 - Very Polluted Water
3802,25/11/2019 11:39,71.69,5.84,1.46,30196.94,19.04,35,Class 6 - Very Polluted Water
3803,25/11/2019 11:39,81.19,5.88,1.46,29931.72,18.94,25,Class 6 - Very Polluted Water
3804,25/11/2019 11:39,81.19,5.88,1.46,29931.72,18.94,35,Class 6 - Very Polluted Water
3805,25/11/2019 11:39,85.95,5.88,1.46,30007.5,19.04,25,Class 6 - Very Polluted Water
3806,25/11/2019 11:39,85.95,5.88,1.46,30007.5,19.04,34,Class 6 - Very Polluted Water
3807,25/11/2019 11:40,83.91,5.77,1.46,30159.05,19.04,33,Class 6 - Very Polluted Water
3808,25/11/2019 11:40,83.91,5.77,1.46,30159.05,19.04,33,Class 6 - Very Polluted Water
3809,25/11/2019 11:40,81.87,5.88,1.46,30121.17,18.94,25,Class 6 - Very Polluted Water
3810,25/11/2019 11:40,81.87,5.88,1.46,30121.17,18.94,34,Class 6 - Very Polluted Water
3811,25/11/2019 11:40,89.34,5.84,1.46,30083.28,19.04,24,Class 6 - Very Polluted Water
3812,25/11/2019 11:40,89.34,5.84,1.46,30083.28,19.04,33,Class 6 - Very Polluted Water
3813,25/11/2019 11:40,83.91,5.84,1.46,30045.39,19.04,34,Class 6 - Very Polluted Water
3814,25/11/2019 11:40,83.91,5.84,1.46,30045.39,19.04,34,Class 6 - Very Polluted Water
3815,25/11/2019 11:40,82.55,5.92,1.46,29931.72,19.04,35,Class 6 - Very Polluted Water
3816,25/11/2019 11:40,82.55,5.92,1.46,29931.72,19.04,35,Class 6 - Very Polluted Water
3817,25/11/2019 11:40,69.65,5.88,1.46,30045.39,19.04,36,Class 6 - Very Polluted Water
3818,25/11/2019 11:40,69.65,5.88,1.46,30045.39,19.04,36,Class 6 - Very Polluted Water
3819,25/11/2019 11:41,81.87,5.84,1.46,30159.05,19.04,34,Class 6 - Very Polluted Water
3820,25/11/2019 11:41,81.87,5.84,1.46,30159.05,19.04,34,Class 6 - Very Polluted Water
3821,25/11/2019 11:41,79.84,5.65,1.46,30537.94,19.04,32,Class 6 - Very Polluted Water
3822,25/11/2019 11:41,79.84,5.65,1.46,30537.94,19.04,32,Class 6 - Very Polluted Water
3823,25/11/2019 11:41,84.59,5.81,1.46,30045.39,19.04,33,Class 6 - Very Polluted Water
3824,25/11/2019 11:41,84.59,5.81,1.46,30045.39,19.04,33,Class 6 - Very Polluted Water
3825,25/11/2019 11:41,65.58,5.92,1.46,30083.28,19.04,37,Class 6 - Very Polluted Water
3826,25/11/2019 11:41,65.58,5.92,1.46,30083.28,19.04,37,Class 6 - Very Polluted Water
3827,25/11/2019 11:41,65.58,5.88,1.46,30121.17,19.04,37,Class 6 - Very Polluted Water
3828,25/11/2019 11:41,65.58,5.88,1.46,30121.17,19.04,37,Class 6 - Very Polluted Water
3829,25/11/2019 11:41,73.05,5.81,1.46,30121.17,19.04,35,Class 6 - Very Polluted Water
3830,25/11/2019 11:41,73.05,5.81,1.46,30121.17,19.04,35,Class 6 - Very Polluted Water
3831,25/11/2019 11:42,86.62,5.88,1.46,29893.84,19.04,34,Class 6 - Very Polluted Water
3832,25/11/2019 11:42,86.62,5.88,1.46,29893.84,19.04,34,Class 6 - Very Polluted Water
3833,25/11/2019 11:42,68.97,5.92,1.46,29969.61,19.04,36,Class 6 - Very Polluted Water
3834,25/11/2019 11:42,68.97,5.92,1.46,29969.61,19.04,36,Class 6 - Very Polluted Water
3835,25/11/2019 11:42,77.8,5.88,1.46,29969.61,19.04,35,Class 6 - Very Polluted Water
3836,25/11/2019 11:42,77.8,5.88,1.46,29969.61,19.04,35,Class 6 - Very Polluted Water
3837,25/11/2019 11:42,83.23,5.81,1.46,30159.05,19.04,33,Class 6 - Very Polluted Water
3838,25/11/2019 11:42,83.23,5.81,1.46,30159.05,19.04,33,Class 6 - Very Polluted Water
3839,25/11/2019 11:42,79.16,5.77,1.46,30121.17,19.04,33,Class 6 - Very Polluted Water
3840,25/11/2019 11:42,79.16,5.77,1.46,30121.17,19.04,33,Class 6 - Very Polluted Water
3841,25/11/2019 11:42,88.66,5.81,1.46,30159.05,19.04,33,Class 6 - Very Polluted Water
3842,25/11/2019 11:42,88.66,5.81,1.46,30159.05,19.04,33,Class 6 - Very Polluted Water
3843,25/11/2019 11:43,70.33,5.84,1.46,30007.5,19.04,35,Class 6 - Very Polluted Water
3844,25/11/2019 11:43,70.33,5.84,1.46,30007.5,19.04,35,Class 6 - Very Polluted Water
3845,25/11/2019 11:43,66.94,5.69,1.46,30310.61,19.04,34,Class 6 - Very Polluted Water
3846,25/11/2019 11:43,66.94,5.69,1.46,30310.61,19.04,34,Class 6 - Very Polluted Water
3847,25/11/2019 11:43,73.05,5.81,1.46,30007.5,19.04,35,Class 6 - Very Polluted Water
3848,25/11/2019 11:43,73.05,5.81,1.46,30007.5,19.04,35,Class 6 - Very Polluted Water
3849,25/11/2019 11:43,86.62,5.84,1.46,29931.72,19.04,34,Class 6 - Very Polluted Water
3850,25/11/2019 11:43,86.62,5.84,1.46,29931.72,19.04,34,Class 6 - Very Polluted Water
3851,25/11/2019 11:43,72.37,5.77,1.46,30121.17,19.04,34,Class 6 - Very Polluted Water
3852,25/11/2019 11:43,72.37,5.77,1.46,30121.17,19.04,34,Class 6 - Very Polluted Water
3853,25/11/2019 11:43,73.05,5.92,1.46,29969.61,19.04,36,Class 6 - Very Polluted Water
3854,25/11/2019 11:43,73.05,5.92,1.46,29969.61,19.04,36,Class 6 - Very Polluted Water
3855,25/11/2019 11:44,66.94,5.81,1.46,30159.05,19.13,26,Class 6 - Very Polluted Water
3856,25/11/2019 11:44,66.94,5.81,1.46,30159.05,19.13,35,Class 6 - Very Polluted Water
3857,25/11/2019 11:44,64.22,5.92,1.46,29969.61,19.13,37,Class 6 - Very Polluted Water
3858,25/11/2019 11:44,64.22,5.92,1.46,29969.61,19.13,37,Class 6 - Very Polluted Water
3859,25/11/2019 11:44,85.95,5.73,1.46,30424.27,19.04,23,Class 6 - Very Polluted Water
3860,25/11/2019 11:44,85.95,5.73,1.46,30424.27,19.04,32,Class 6 - Very Polluted Water
3861,25/11/2019 11:44,66.94,5.88,1.46,29969.61,19.04,36,Class 6 - Very Polluted Water
3862,25/11/2019 11:44,66.94,5.88,1.46,29969.61,19.04,36,Class 6 - Very Polluted Water
3863,25/11/2019 11:44,64.9,5.92,1.46,30045.39,19.04,37,Class 6 - Very Polluted Water
3864,25/11/2019 11:44,64.9,5.92,1.46,30045.39,19.04,37,Class 6 - Very Polluted Water
3865,25/11/2019 11:44,86.62,5.84,1.46,29931.72,19.04,34,Class 6 - Very Polluted Water
3866,25/11/2019 11:44,86.62,5.84,1.46,29931.72,19.04,34,Class 6 - Very Polluted Water
3867,25/11/2019 11:45,89.34,5.84,1.46,30007.5,19.04,33,Class 6 - Very Polluted Water
3868,25/11/2019 11:45,89.34,5.84,1.46,30007.5,19.04,33,Class 6 - Very Polluted Water
3869,25/11/2019 11:45,66.94,5.84,1.46,30045.39,19.04,36,Class 6 - Very Polluted Water
3870,25/11/2019 11:45,66.94,5.84,1.46,30045.39,19.04,36,Class 6 - Very Polluted Water
3871,25/11/2019 11:45,84.59,5.88,1.46,30083.28,19.04,34,Class 6 - Very Polluted Water
3872,25/11/2019 11:45,84.59,5.88,1.46,30083.28,19.04,34,Class 6 - Very Polluted Water
3873,25/11/2019 11:45,82.55,5.84,1.46,30121.17,19.04,34,Class 6 - Very Polluted Water
3874,25/11/2019 11:45,82.55,5.84,1.46,30121.17,19.04,34,Class 6 - Very Polluted Water
3875,25/11/2019 11:45,71.01,5.96,1.46,30045.39,19.04,37,Class 6 - Very Polluted Water
3876,25/11/2019 11:45,71.01,5.96,1.46,30045.39,19.04,37,Class 6 - Very Polluted Water
3877,25/11/2019 11:46,66.26,5.88,1.46,30007.5,19.04,36,Class 6 - Very Polluted Water
3878,25/11/2019 11:46,66.26,5.88,1.46,30007.5,19.04,36,Class 6 - Very Polluted Water
3879,25/11/2019 11:46,71.01,5.73,1.46,29855.95,19.04,34,Class 6 - Very Polluted Water
3880,25/11/2019 11:46,71.01,5.73,1.46,29855.95,19.04,34,Class 6 - Very Polluted Water
3881,25/11/2019 11:46,81.87,5.84,1.46,30083.28,19.04,34,Class 6 - Very Polluted Water
3882,25/11/2019 11:46,81.87,5.84,1.46,30083.28,19.04,34,Class 6 - Very Polluted Water
3883,25/11/2019 11:46,80.51,5.88,1.46,30121.17,19.04,35,Class 6 - Very Polluted Water
3884,25/11/2019 11:46,80.51,5.88,1.46,30121.17,19.04,35,Class 6 - Very Polluted Water
3885,25/11/2019 11:46,71.01,5.81,1.46,30121.17,19.04,35,Class 6 - Very Polluted Water
3886,25/11/2019 11:46,71.01,5.81,1.46,30121.17,19.04,35,Class 6 - Very Polluted Water
3887,25/11/2019 11:46,69.65,5.69,1.46,29931.72,19.04,34,Class 6 - Very Polluted Water
3888,25/11/2019 11:46,69.65,5.69,1.46,29931.72,19.04,34,Class 6 - Very Polluted Water
3889,25/11/2019 11:46,68.97,5.84,1.46,30007.5,19.04,35,Class 6 - Very Polluted Water
3890,25/11/2019 11:46,68.97,5.84,1.46,30007.5,19.04,35,Class 6 - Very Polluted Water
3891,25/11/2019 11:47,83.23,5.81,1.46,30083.28,19.04,33,Class 6 - Very Polluted Water
3892,25/11/2019 11:47,83.23,5.81,1.46,30083.28,19.04,33,Class 6 - Very Polluted Water
3893,25/11/2019 11:47,87.3,5.88,1.46,30083.28,19.04,34,Class 6 - Very Polluted Water
3894,25/11/2019 11:47,87.3,5.88,1.46,30083.28,19.04,34,Class 6 - Very Polluted Water
3895,25/11/2019 11:47,90.02,5.81,1.46,30159.05,18.94,24,Class 6 - Very Polluted Water
3896,25/11/2019 11:47,90.02,5.81,1.46,30159.05,18.94,33,Class 6 - Very Polluted Water
3897,25/11/2019 11:47,89.34,5.73,1.46,30500.05,18.94,32,Class 6 - Very Polluted Water
3898,25/11/2019 11:47,89.34,5.73,1.46,30500.05,18.94,32,Class 6 - Very Polluted Water
3899,25/11/2019 11:47,75.76,5.84,1.46,30083.28,18.94,35,Class 6 - Very Polluted Water
3900,25/11/2019 11:47,75.76,5.84,1.46,30083.28,18.94,35,Class 6 - Very Polluted Water
3901,25/11/2019 11:47,85.95,5.88,1.46,29969.61,18.94,34,Class 6 - Very Polluted Water
3902,25/11/2019 11:47,85.95,5.88,1.46,29969.61,18.94,34,Class 6 - Very Polluted Water
3903,25/11/2019 11:48,72.37,5.88,1.46,30121.17,19.04,26,Class 6 - Very Polluted Water
3904,25/11/2019 11:48,72.37,5.88,1.46,30121.17,19.04,36,Class 6 - Very Polluted Water
3905,25/11/2019 11:48,70.33,5.81,1.46,30121.17,18.94,25,Class 6 - Very Polluted Water
3906,25/11/2019 11:48,70.33,5.81,1.46,30121.17,18.94,35,Class 6 - Very Polluted Water
3907,25/11/2019 11:48,75.08,5.77,1.46,30196.94,18.94,34,Class 6 - Very Polluted Water
3908,25/11/2019 11:48,75.08,5.77,1.46,30196.94,18.94,34,Class 6 - Very Polluted Water
3909,25/11/2019 11:48,73.73,5.81,1.46,30083.28,18.94,35,Class 6 - Very Polluted Water
3910,25/11/2019 11:48,73.73,5.81,1.46,30083.28,18.94,35,Class 6 - Very Polluted Water
3911,25/11/2019 11:48,88.66,5.77,1.46,30234.83,18.94,32,Class 6 - Very Polluted Water
3912,25/11/2019 11:48,88.66,5.77,1.46,30234.83,18.94,32,Class 6 - Very Polluted Water
3913,25/11/2019 11:48,90.02,5.81,1.46,30196.94,18.94,33,Class 6 - Very Polluted Water
3914,25/11/2019 11:48,90.02,5.81,1.46,30196.94,18.94,33,Class 6 - Very Polluted Water
3915,25/11/2019 11:49,68.97,5.84,1.46,30121.17,18.94,35,Class 6 - Very Polluted Water
3916,25/11/2019 11:49,68.97,5.84,1.46,30121.17,18.94,35,Class 6 - Very Polluted Water
3917,25/11/2019 11:49,68.97,5.88,1.46,30045.39,18.94,36,Class 6 - Very Polluted Water
3918,25/11/2019 11:49,68.97,5.88,1.46,30045.39,18.94,36,Class 6 - Very Polluted Water
3919,25/11/2019 11:49,82.55,5.81,1.46,30083.28,18.94,33,Class 6 - Very Polluted Water
3920,25/11/2019 11:49,82.55,5.81,1.46,30083.28,18.94,33,Class 6 - Very Polluted Water
3921,25/11/2019 11:49,75.08,5.77,1.46,30007.5,18.94,34,Class 6 - Very Polluted Water
3922,25/11/2019 11:49,75.08,5.77,1.46,30007.5,18.94,34,Class 6 - Very Polluted Water
3923,25/11/2019 11:49,79.16,5.81,1.46,30159.05,18.94,34,Class 6 - Very Polluted Water
3924,25/11/2019 11:49,79.16,5.81,1.46,30159.05,18.94,34,Class 6 - Very Polluted Water
3925,25/11/2019 11:49,85.27,5.81,1.46,29931.72,18.94,33,Class 6 - Very Polluted Water
3926,25/11/2019 11:49,85.27,5.81,1.46,29931.72,18.94,33,Class 6 - Very Polluted Water
3927,25/11/2019 11:50,81.87,5.84,1.46,30196.94,18.94,34,Class 6 - Very Polluted Water
3928,25/11/2019 11:50,81.87,5.84,1.46,30196.94,18.94,34,Class 6 - Very Polluted Water
3929,25/11/2019 11:50,72.37,5.77,1.46,30121.17,18.94,34,Class 6 - Very Polluted Water
3930,25/11/2019 11:50,72.37,5.77,1.46,30121.17,18.94,34,Class 6 - Very Polluted Water
3931,25/11/2019 11:50,75.08,5.84,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
3932,25/11/2019 11:50,75.08,5.84,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
3933,25/11/2019 11:50,90.02,5.81,1.46,30045.39,18.94,33,Class 6 - Very Polluted Water
3934,25/11/2019 11:50,90.02,5.81,1.46,30045.39,18.94,33,Class 6 - Very Polluted Water
3935,25/11/2019 11:51,83.23,5.88,1.46,30083.28,18.94,34,Class 6 - Very Polluted Water
3936,25/11/2019 11:51,83.23,5.88,1.46,30083.28,18.94,34,Class 6 - Very Polluted Water
3937,25/11/2019 11:51,81.87,5.84,1.46,29931.72,18.94,34,Class 6 - Very Polluted Water
3938,25/11/2019 11:51,81.87,5.84,1.46,29931.72,18.94,34,Class 6 - Very Polluted Water
3939,25/11/2019 11:51,78.48,5.81,1.46,30159.05,18.94,34,Class 6 - Very Polluted Water
3940,25/11/2019 11:51,78.48,5.81,1.46,30159.05,18.94,34,Class 6 - Very Polluted Water
3941,25/11/2019 11:51,85.27,5.77,1.46,29969.61,18.94,33,Class 6 - Very Polluted Water
3942,25/11/2019 11:51,85.27,5.77,1.46,29969.61,18.94,33,Class 6 - Very Polluted Water
3943,25/11/2019 11:51,88.66,5.77,1.46,30083.28,18.94,32,Class 6 - Very Polluted Water
3944,25/11/2019 11:51,88.66,5.77,1.46,30083.28,18.94,32,Class 6 - Very Polluted Water
3945,25/11/2019 11:51,83.23,5.77,1.46,30159.05,18.94,33,Class 6 - Very Polluted Water
3946,25/11/2019 11:51,83.23,5.77,1.46,30159.05,18.94,33,Class 6 - Very Polluted Water
3947,25/11/2019 11:52,75.08,5.88,1.46,30083.28,18.94,35,Class 6 - Very Polluted Water
3948,25/11/2019 11:52,75.08,5.88,1.46,30083.28,18.94,35,Class 6 - Very Polluted Water
3949,25/11/2019 11:52,78.48,5.77,1.46,30045.39,18.85,24,Class 6 - Very Polluted Water
3950,25/11/2019 11:52,78.48,5.77,1.46,30045.39,18.85,34,Class 6 - Very Polluted Water
3951,25/11/2019 11:52,84.59,5.88,1.46,30045.39,18.94,25,Class 6 - Very Polluted Water
3952,25/11/2019 11:52,84.59,5.88,1.46,30045.39,18.94,34,Class 6 - Very Polluted Water
3953,25/11/2019 11:52,70.33,5.77,1.46,30159.05,18.94,35,Class 6 - Very Polluted Water
3954,25/11/2019 11:52,70.33,5.77,1.46,30159.05,18.94,35,Class 6 - Very Polluted Water
3955,25/11/2019 11:52,79.16,5.73,1.46,30083.28,18.94,33,Class 6 - Very Polluted Water
3956,25/11/2019 11:52,79.16,5.73,1.46,30083.28,18.94,33,Class 6 - Very Polluted Water
3957,25/11/2019 11:52,86.62,5.81,1.46,30045.39,18.94,33,Class 6 - Very Polluted Water
3958,25/11/2019 11:52,86.62,5.81,1.46,30045.39,18.94,33,Class 6 - Very Polluted Water
3959,25/11/2019 11:53,76.44,5.73,1.46,30121.17,18.94,33,Class 6 - Very Polluted Water
3960,25/11/2019 11:53,76.44,5.73,1.46,30121.17,18.94,33,Class 6 - Very Polluted Water
3961,25/11/2019 11:53,89.34,5.77,1.46,30121.17,18.94,32,Class 6 - Very Polluted Water
3962,25/11/2019 11:53,89.34,5.77,1.46,30121.17,18.94,32,Class 6 - Very Polluted Water
3963,25/11/2019 11:53,86.62,5.77,1.46,30159.05,18.94,33,Class 6 - Very Polluted Water
3964,25/11/2019 11:53,86.62,5.77,1.46,30159.05,18.94,33,Class 6 - Very Polluted Water
3965,25/11/2019 11:53,83.91,5.77,1.46,30159.05,18.85,24,Class 6 - Very Polluted Water
3966,25/11/2019 11:53,83.91,5.77,1.46,30159.05,18.85,33,Class 6 - Very Polluted Water
3967,25/11/2019 11:53,89.34,5.81,1.46,30121.17,18.94,24,Class 6 - Very Polluted Water
3968,25/11/2019 11:53,89.34,5.81,1.46,30121.17,18.94,33,Class 6 - Very Polluted Water
3969,25/11/2019 11:53,72.37,5.81,1.46,29969.61,18.94,35,Class 6 - Very Polluted Water
3970,25/11/2019 11:53,72.37,5.81,1.46,29969.61,18.94,35,Class 6 - Very Polluted Water
3971,25/11/2019 11:54,78.48,5.81,1.46,30196.94,18.94,34,Class 6 - Very Polluted Water
3972,25/11/2019 11:54,78.48,5.81,1.46,30196.94,18.94,34,Class 6 - Very Polluted Water
3973,25/11/2019 11:54,90.7,5.77,1.46,30196.94,18.94,32,Class 6 - Very Polluted Water
3974,25/11/2019 11:54,90.7,5.77,1.46,30196.94,18.94,32,Class 6 - Very Polluted Water
3975,25/11/2019 11:54,90.7,5.84,1.46,30083.28,18.94,33,Class 6 - Very Polluted Water
3976,25/11/2019 11:54,90.7,5.84,1.46,30083.28,18.94,33,Class 6 - Very Polluted Water
3977,25/11/2019 11:54,79.84,5.84,1.46,30083.28,18.94,34,Class 6 - Very Polluted Water
3978,25/11/2019 11:54,79.84,5.84,1.46,30083.28,18.94,34,Class 6 - Very Polluted Water
3979,25/11/2019 11:54,88.66,5.81,1.46,30045.39,18.94,33,Class 6 - Very Polluted Water
3980,25/11/2019 11:54,88.66,5.81,1.46,30045.39,18.94,33,Class 6 - Very Polluted Water
3981,25/11/2019 11:54,72.37,5.73,1.46,30462.16,18.94,34,Class 6 - Very Polluted Water
3982,25/11/2019 11:54,72.37,5.73,1.46,30462.16,18.94,34,Class 6 - Very Polluted Water
3983,25/11/2019 11:55,69.65,5.81,1.46,30121.17,18.94,35,Class 6 - Very Polluted Water
3984,25/11/2019 11:55,69.65,5.81,1.46,30121.17,18.94,35,Class 6 - Very Polluted Water
3985,25/11/2019 11:55,89.34,5.81,1.46,30121.17,18.94,33,Class 6 - Very Polluted Water
3986,25/11/2019 11:55,89.34,5.81,1.46,30121.17,18.94,33,Class 6 - Very Polluted Water
3987,25/11/2019 11:55,85.27,5.84,1.46,30045.39,18.94,34,Class 6 - Very Polluted Water
3988,25/11/2019 11:55,85.27,5.84,1.46,30045.39,18.94,34,Class 6 - Very Polluted Water
3989,25/11/2019 11:55,75.76,5.77,1.46,30196.94,18.94,34,Class 6 - Very Polluted Water
3990,25/11/2019 11:55,75.76,5.77,1.46,30196.94,18.94,34,Class 6 - Very Polluted Water
3991,25/11/2019 11:55,92.05,5.81,1.46,30121.17,18.85,24,Class 6 - Very Polluted Water
3992,25/11/2019 11:55,92.05,5.81,1.46,30121.17,18.85,33,Class 6 - Very Polluted Water
3993,25/11/2019 11:55,71.01,5.77,1.46,30121.17,18.94,25,Class 6 - Very Polluted Water
3994,25/11/2019 11:55,71.01,5.77,1.46,30121.17,18.94,35,Class 6 - Very Polluted Water
3995,25/11/2019 11:56,75.08,5.81,1.46,30121.17,18.85,25,Class 6 - Very Polluted Water
3996,25/11/2019 11:56,75.08,5.81,1.46,30121.17,18.85,34,Class 6 - Very Polluted Water
3997,25/11/2019 11:56,91.38,5.77,1.46,30159.05,18.94,23,Class 6 - Very Polluted Water
3998,25/11/2019 11:56,91.38,5.77,1.46,30159.05,18.94,32,Class 6 - Very Polluted Water
3999,25/11/2019 11:56,73.05,5.81,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
4000,25/11/2019 11:56,73.05,5.81,1.46,30045.39,18.94,35,Class 6 - Very Polluted Water
4001,25/11/2019 11:56,80.51,5.81,1.46,30159.05,18.94,34,Class 6 - Very Polluted Water
4002,25/11/2019 11:56,80.51,5.81,1.46,30159.05,18.94,34,Class 6 - Very Polluted Water
4003,25/11/2019 11:56,74.41,5.84,1.46,30083.28,19.04,25,Class 6 - Very Polluted Water
4004,25/11/2019 11:56,74.41,5.84,1.46,30083.28,19.04,35,Class 6 - Very Polluted Water
4005,25/11/2019 11:56,69.65,5.81,1.46,30045.39,19.04,35,Class 6 - Very Polluted Water
4006,25/11/2019 11:56,69.65,5.81,1.46,30045.39,19.04,35,Class 6 - Very Polluted Water
